a_text,a_source,label
'so human': b.c. health officer praised for her compassion after tearing up during covid-19 briefing,news_blog,FACT
'don't come in if you're sick': nb pharmacists try to manage covid-19 rush,news_blog,FACT
canada's military ordered to begin 'pre-pandemic planning',news_blog,FACT
pregnant woman unable to reach 811 hopes sick people don't fall through the cracks,news_blog,FACT
winnipeg man raises $40k for wuhan during self-quarantine on return from china,news_blog,FACT
foreign worker representative worried how they'll be affected by covid-19,news_blog,FACT
andrew coppolino on cooking at home in the age of social distancing,news_blog,FACT
students told to move out of residence this week at waterloo and guelph universities,news_blog,FACT
singh calls on liberals to start processing applications for financial aid now,news_blog,FACT
atikokan hospital monitoring two people for covid-19,news_blog,FACT
the rent is due: quebecers worry about paying for roof over their heads,news_blog,FACT
lrt passengers must now enter through rear doors,news_blog,FACT
"move over, gin. distillery moves to producing hand sanitizer to fight covid-19",news_blog,FACT
n.w.t. education doesn't 'have definitive answers' on helping students amid closures,news_blog,FACT
food bank launches pandemic plan to get supplies to people in need,news_blog,FACT
drive-thru screening site closes with opening of brewer facility,news_blog,FACT
alberta now has 4 cases of covid-19,news_blog,FACT
vancouver council unanimously passes state of emergency,news_blog,FACT
cbc windsor's covid-19 update: here's what you need to know march 19,news_blog,FACT
islanders: what to do if you think you have covid-19,news_blog,FACT
manitoba courts preparing for partial shutdown,news_blog,FACT
calgary realtors bracing for a 'double whammy',news_blog,FACT
"health unit recommends closure of all restaurants and bars, except those with takeout and delivery",news_blog,FACT
"10 killed, 23 missing at china's collapsed quarantine hotel",news_blog,FACT
"montreal public transit, police and city services limited in wake of covid-19",news_blog,FACT
weddings cancelled after gatherings of more than 50 banned in b.c.,news_blog,FACT
victoria harbour braces for $70 million hit to economy,news_blog,FACT
victoria harbour braces for $70 million hit to economy,news_blog,FACT
p.e.i. liquor delivery service starts,news_blog,FACT
"cbrm closing recreational buildings, scaling back meetings because of covid-19",news_blog,FACT
march break could lead to more new brunswickers assessed for covid-19,news_blog,FACT
fredericton family stuck near wuhan to fly home,news_blog,FACT
"in coronavirus outbreak, fretting over a name that might go viral",news_blog,FACT
some sask. first nations going ahead with elections despite covid-19,news_blog,FACT
"windsor, ont. man stuck in morocco told he's tested positive for covid-19",news_blog,FACT
march break could lead to more new brunswickers assessed for covid-19,news_blog,FACT
"cbrm closing recreational buildings, scaling back meetings because of covid-19",news_blog,FACT
"still safe to donate blood during covid-19 pandemic, says canadian blood services",news_blog,FACT
winnipeg couple on cruise with confirmed covid-19 cases says ship did little to stop spread,news_blog,FACT
what can provinces that haven't yet had a covid-19 case do to prepare?,news_blog,FACT
fredericton family stuck near wuhan to fly home,news_blog,FACT
islanders: what to do if you think you have covid-19,news_blog,FACT
"in coronavirus outbreak, fretting over a name that might go viral",news_blog,FACT
chatham-kent wants returning travellers to take self-isolation more seriously,news_blog,FACT
students told to move out of residence this week at waterloo and guelph universities,news_blog,FACT
icebreaking set to start in thunder bay this week after short delay,news_blog,FACT
drive-thru screening site closes with opening of brewer facility,news_blog,FACT
pharmacist breaks down how covid-19 concerns could affect your medication supply,news_blog,FACT
"covid-19 on p.e.i.: what's happening on tuesday, march 17",news_blog,FACT
trudeau says government will do 'everything necessary' to protect canadians from covid-19,news_blog,FACT
calgary family finally heads home after weeks in quarantine — and knows exactly what they'll do first,news_blog,FACT
singh calls on liberals to start processing applications for financial aid now,news_blog,FACT
"rcmp say covid-19 no excuse for expired auto insurance, drivers licences",news_blog,FACT
vancouver real estate board tells realtors to cancel open houses,news_blog,FACT
"'nowadays, i cannot sleep': iranian-canadians worried about rise in covid-19 cases",news_blog,FACT
howley fire department not doing medical calls due to lack of protective gear,news_blog,FACT
manitoba courts preparing for partial shutdown,news_blog,FACT
cooped up with the kids? consider these tips from a mom who home-schooled 5,news_blog,FACT
tory leadership candidate says he's out of the race if deadlines don't change,news_blog,FACT
"health unit recommends closure of all restaurants and bars, except those with takeout and delivery",news_blog,FACT
most n.w.t. government employees to work from home starting thursday,news_blog,FACT
wolseley residents join in neighbourhood singalongs — from a safe distance,news_blog,FACT
what can provinces that haven't yet had a covid-19 case do to prepare?,news_blog,FACT
trudeau says government will do 'everything necessary' to protect canadians from covid-19,news_blog,FACT
stock markets finish rough week with another dive into the red,news_blog,FACT
calgary family finally heads home after weeks in quarantine — and knows exactly what they'll do first,news_blog,FACT
greater sudbury closes municipal buildings due to covid-19 concerns,news_blog,FACT
p.e.i. liquor delivery service starts,news_blog,FACT
"province offers gift cards, support hotline to islanders affected by covid-19 crisis",news_blog,FACT
'we're just lost': why the u.s. still lags on covid-19 testing,news_blog,FACT
"7 new coronavirus cases found in b.c., including 2 health-care workers",news_blog,FACT
'we're really not alone': a psychologist's advice for finding calm amid covid-19,news_blog,FACT
"what you need to know about covid-19 in alberta on thursday, march 19",news_blog,FACT
"covid-19: doing too much, calmly together",news_blog,FACT
811 backlog improves as nurses added to deal with covid-19 calls,news_blog,FACT
twitter can be used to track spread of diseases like covid-19: guelph researchers,news_blog,FACT
"air canada union says cabin crews should be self-isolating, airline disagrees",news_blog,FACT
edmonton small businesses hurting due to covid-19 shutdown,news_blog,FACT
how you can still shop at your favourite n.s. farmers market during covid-19,news_blog,FACT
"seniors' support agencies still offering rides, meals, check-ins",news_blog,FACT
hamilton assessment centres open today to test people for covid-19,news_blog,FACT
n.s. municipalities ask public not to flush disposable wipes,news_blog,FACT
pharmacist breaks down how covid-19 concerns could affect your medication supply,news_blog,FACT
"covid-19 on p.e.i.: what's happening on tuesday, march 17",news_blog,FACT
saskatoon cannabis shops seeing bigger sales with arrival of covid-19,news_blog,FACT
"rcmp say covid-19 no excuse for expired auto insurance, drivers licences",news_blog,FACT
vancouver real estate board tells realtors to cancel open houses,news_blog,FACT
howley fire department not doing medical calls due to lack of protective gear,news_blog,FACT
"from a checkstop to cree radio messaging, how a manitoba first nation is bracing for covid-19",news_blog,FACT
"'it was the apocalypse,' sudbury cashier says after covid-19 panic buy",news_blog,FACT
'this is a serious moment in our history': alberta premier jason kenney declares public health emergency,news_blog,FACT
"7 new coronavirus cases found in b.c., including 2 health-care workers",news_blog,FACT
ttc to allow 'all-door boarding' on all vehicles as part of plan to help stop covid-19,news_blog,FACT
"charlottetown closes municipal buildings, arenas to public to prevent spread of covid-19",news_blog,FACT
"1,100 irving shipyard workers being temporarily laid off",news_blog,FACT
"yukon mlas pass territorial budget, shut down house until fall",news_blog,FACT
food bank switches to takeout model after closing dining room in response to covid-19,news_blog,FACT
small businesses scramble for cash flow in face of covid-19 closures,news_blog,FACT
"as p.e.i. deals with covid-19, one island woman reflects on growing up during polio epidemic",news_blog,FACT
"failing to self-isolate could put civil liberties in 'jeopardy,' hajdu warns",news_blog,FACT
the united way of thunder bay makes pandemic funding announcement,news_blog,FACT
"7 new coronavirus cases found in b.c., including 2 health-care workers",news_blog,FACT
6 more positive cases of covid-19 discovered in ontario,news_blog,FACT
oc transpo and sto forgoing extra cleaning for covid-19,news_blog,FACT
"what you need to know about covid-19 in alberta on thursday, march 19",news_blog,FACT
sudbury mayor gets tested for covid-19,news_blog,FACT
covid-19 in sask: province announces 8th case,news_blog,FACT
'they squandered the good times': poilievre says canada lacks 'cushion' to weather economic crises,news_blog,FACT
n.b. covid-19 roundup: 6 new presumptive cases bring province's total to 17,news_blog,FACT
ottawa's top doctor answers your covid-19 questions,news_blog,FACT
"oc transpo, sto bring in changes due to covid-19",news_blog,FACT
what's next for canada if the who calls covid-19 a pandemic?,news_blog,FACT
how you can still shop at your favourite n.s. farmers market during covid-19,news_blog,FACT
"seniors' support agencies still offering rides, meals, check-ins",news_blog,FACT
"no evidence of community transmission of covid-19 in sask., health authority says",news_blog,FACT
n.s. municipalities ask public not to flush disposable wipes,news_blog,FACT
saskatchewan medical association president says he has contracted covid-19,news_blog,FACT
city of regina motion asks for review of work camp conditions at co-op refinery,news_blog,FACT
councillor josh matlow in isolation after contact with person who tested positive for covid-19,news_blog,FACT
thunder bay health unit asks pdac mining conference attendees to self-monitor for covid-19 symptoms,news_blog,FACT
'still in containment mode': how n.l. is preparing amid global covid-19 outbreak,news_blog,FACT
parliament reconvenes tuesday to approve emergency aid measures,news_blog,FACT
'this is a serious moment in our history': alberta premier jason kenney declares public health emergency,news_blog,FACT
classes cancelled at u of r as 2 students test negative for covid-19,news_blog,FACT
ttc to allow 'all-door boarding' on all vehicles as part of plan to help stop covid-19,news_blog,FACT
get informed on the top stories of the day in one quick scan,news_blog,FACT
"charlottetown closes municipal buildings, arenas to public to prevent spread of covid-19",news_blog,FACT
trudeau says 'knee-jerk reactions' won't stop spread of covid-19,news_blog,FACT
"1,100 irving shipyard workers being temporarily laid off",news_blog,FACT
hamilton officials warn social distancing may need to last months to make a difference,news_blog,FACT
enwin gives delinquent customers a break during covid-19 isolation,news_blog,FACT
more details on liquor access once retail stores close due to covid-19 expected,news_blog,FACT
price of oil dips below $50 for first time in more than a year,news_blog,FACT
students with out-of-date immunization records won't be suspended this spring,news_blog,FACT
how to stay prepared during the pandemic: cbc's marketplace cheat sheet,news_blog,FACT
"city of surrey adds playgrounds, sports facilities to covid-19 closures",news_blog,FACT
b.c. passengers living under 'cabin arrest' on quarantined cruise ship,news_blog,FACT
trudeau says 'knee-jerk reactions' won't stop spread of covid-19,news_blog,FACT
when will lobster flights resume to china? it depends who you ask,news_blog,FACT
grocery stores struggling to keep up as shoppers clear shelves but say there's no lack of supply,news_blog,FACT
thunder bay police warn online users of covid-19 scam,news_blog,FACT
covid-19 making life tougher on and off the road for truckers,news_blog,FACT
"quebec hotels tapped to take on patients, as health system braces for overload",news_blog,FACT
city says no new cases of covid-19 confirmed in hamilton as of noon friday,news_blog,FACT
students with out-of-date immunization records won't be suspended this spring,news_blog,FACT
union representing sgi employees wants locations closed to public during pandemic,news_blog,FACT
ammunition sales spike at thunder bay sporting goods store,news_blog,FACT
"no evidence of community transmission of covid-19 in sask., health authority says",news_blog,FACT
province looks for more ventilators ahead of potential covid-19 spread,news_blog,FACT
10th covid-19 case confirmed at cfb trenton as quarantine draws to a close,news_blog,FACT
"covid-19 on p.e.i.: what's happening on monday, march 16",news_blog,FACT
'still in containment mode': how n.l. is preparing amid global covid-19 outbreak,news_blog,FACT
councillor josh matlow in isolation after contact with person who tested positive for covid-19,news_blog,FACT
"from a checkstop to cree radio messaging, how a manitoba first nation is bracing for covid-19",news_blog,FACT
new thunder bay transit procedures in place amid covid-19 pandemic,news_blog,FACT
councillor josh matlow in isolation after contact with person who tested positive for covid-19,news_blog,FACT
trudeau says 'knee-jerk reactions' won't stop spread of covid-19,news_blog,FACT
'still in containment mode': how n.l. is preparing amid global covid-19 outbreak,news_blog,FACT
classes cancelled at u of r as 2 students test negative for covid-19,news_blog,FACT
students with out-of-date immunization records won't be suspended this spring,news_blog,FACT
thunder bay health unit asks pdac mining conference attendees to self-monitor for covid-19 symptoms,news_blog,FACT
how basketball offers urban indigenous girls a place to belong,news_blog,FACT
thunder bay health unit asks pdac mining conference attendees to self-monitor for covid-19 symptoms,news_blog,FACT
new thunder bay transit procedures in place amid covid-19 pandemic,news_blog,FACT
'i'm not leaving without my wife and my son': families trapped in wuhan could be split during evacuations,news_blog,FACT
ontario wants long-term care homes to step up screening after b.c. man dies of covid-19,news_blog,FACT
london gas prices fall below a buck a litre,news_blog,FACT
get informed on the top stories of the day in one quick scan,news_blog,FACT
n.w.t. health official says territory already in pandemic planning mode for covid-19,news_blog,FACT
chinese central bank to inject 1.2 trillion yuan worth of liquidity into market,news_blog,FACT
b.c. woman stuck in china wants canadian government to get her out of 'apocalyptic' city,news_blog,FACT
tcdsb cancels all school trips to europe in spring due to covid-19 fears,news_blog,FACT
"bookings from china down 70%, says b.c. tourism organization",news_blog,FACT
how basketball offers urban indigenous girls a place to belong,news_blog,FACT
cbc windsor's march 21 covid-19 update: two cases now confirmed in windsor-essex,news_blog,FACT
"city of thunder bay closes facilities, cancels council meetings over covid-19 concerns",news_blog,FACT
"with covid-19 uncertainty swirling, tempers flare in yukon politics",news_blog,FACT
"covid-19 on p.e.i.: what's happening on monday, march 16",news_blog,FACT
"calgary-based oil producer cuts dividend in half, blames covid-19",news_blog,FACT
empty streets unlikely should covid-19 spread widely in b.c.,news_blog,FACT
"food banks, shelters race to protect montrealers living in poverty from covid-19",news_blog,FACT
here's how 3 n.w.t. communities are preparing for covid-19,news_blog,FACT
"as canadians return home from westerdam cruise, health officials urge them to self-isolate",news_blog,FACT
how sudbury restaurants and bars are handling closures amid covid-19,news_blog,FACT
"tvdsb closing all buildings, including daycares, in wake of covid-19",news_blog,FACT
empty streets unlikely should covid-19 spread widely in b.c.,news_blog,FACT
how to stay prepared during the pandemic: cbc's marketplace cheat sheet,news_blog,FACT
"covid-19: airlines, union say they need more guidance from government on mandatory screening",news_blog,FACT
"cnrl cuts spending, salaries as more producers trim capital plans",news_blog,FACT
"covid-19, dropping oil prices have 'severe' impact on n.l., says premier",news_blog,FACT
union representing workers at casino woodbine calls for its closure amid covid-19 outbreak,news_blog,FACT
"1 case of covid-19 now confirmed in nova scotia, 4 more are presumptive",news_blog,FACT
mask shortage frustrates b.c. woman with compromised immune system,news_blog,FACT
p.e.i. moving patients to long-term care facilities to open up hospital beds in face of covid-19,news_blog,FACT
ekati diamond mine in n.w.t. suspends operations in response to covid-19,news_blog,FACT
gas prices dip below $1 per litre in metro vancouver and fraser valley,news_blog,FACT
b.c. widow wants canada to confirm whether husband died of covid-19 in china,news_blog,FACT
"never mind covid-19, half of you aren't even washing your hands after going to the bathroom",news_blog,FACT
b.c. hopes eligibility for ei will be expanded as early as wednesday,news_blog,FACT
st. paul's inundated with unneeded supplies after bad information shared on social media,news_blog,FACT
"calgary-based oil producer cuts dividend in half, blames covid-19",news_blog,FACT
public health emergency declared in n.w.t.,news_blog,FACT
look for the helpers: ottawans finding new ways to lend a hand during pandemic,news_blog,FACT
"calgary-based oil producer cuts dividend in half, blames covid-19",news_blog,FACT
sask. boy's reaction to disneyland closure due to covid-19 becomes twitter sensation,news_blog,FACT
public health emergency declared in n.w.t.,news_blog,FACT
"with covid-19 uncertainty swirling, tempers flare in yukon politics",news_blog,FACT
mask shortage frustrates b.c. woman with compromised immune system,news_blog,FACT
nova scotia postpones elective surgeries indefinitely,news_blog,FACT
2 london task forces to address covid-19 impacts,news_blog,FACT
here's how 3 n.w.t. communities are preparing for covid-19,news_blog,FACT
"tvdsb closing all buildings, including daycares, in wake of covid-19",news_blog,FACT
"self-isolate if you've been to hubei, china in last 2 weeks, alberta health officials advise",news_blog,FACT
"covid-19: airlines, union say they need more guidance from government on mandatory screening",news_blog,FACT
"cnrl cuts spending, salaries as more producers trim capital plans",news_blog,FACT
"covid-19, dropping oil prices have 'severe' impact on n.l., says premier",news_blog,FACT
canadian snowbirds told to come home as some insurers warn medical insurance will be restricted,news_blog,FACT
"1 case of covid-19 now confirmed in nova scotia, 4 more are presumptive",news_blog,FACT
p.e.i. moving patients to long-term care facilities to open up hospital beds in face of covid-19,news_blog,FACT
ekati diamond mine in n.w.t. suspends operations in response to covid-19,news_blog,FACT
"the longer and deeper the covid-19 crisis, the harder it will be to bounce back: don pittis",news_blog,FACT
"k-12 likely closed for the year, mun finals won't happen in april",news_blog,FACT
live lobster shipment from nova scotia to china resumes,news_blog,FACT
shelter officials say pandemic perfect time to adopt pet,news_blog,FACT
union urges ottawa and province to release non-violent inmates from jails and prisons,news_blog,FACT
covid-19 precautions close vancouver business school for 3-day disinfection,news_blog,FACT
"n.s. boosts funding for food banks, income assistance and bans evictions related to covid-19",news_blog,FACT
get informed on the top stories of the day in one quick scan,news_blog,FACT
"london seniors building halts meals over covid-19, saying they're 'for lifestyle only'",news_blog,FACT
3 manitoba doctors in isolation after attending curling event with doctor who now has covid-19,news_blog,FACT
b.c.'s 7th covid-19 case connected to woman who flew from iran,news_blog,FACT
check out these images of how albertans are keeping it positive during the covid-19 crisis,news_blog,FACT
"sask. teachers, school division staff told to stay home for 1 week",news_blog,FACT
via rail reducing service amid covid-19 pandemic,news_blog,FACT
city of winnipeg moves to level 2 emergency response to covid-19,news_blog,FACT
b.c.'s 7th covid-19 case connected to woman who flew from iran,news_blog,FACT
"manitoba home-care workers only given two-thirds pay for sick days, self-isolation",news_blog,FACT
conservative mp calling on federal government to permit migrant workers into canada,news_blog,FACT
doris bill re-elected chief of kwanlin dün first nation,news_blog,FACT
alberta medical officer's periodic table dress prompts clothing maker to restart production,news_blog,FACT
#savetheboomers: saint john grocer offers isolated shopping amid covid-19 outbreak,news_blog,FACT
get informed on the top stories of the day in one quick scan,news_blog,FACT
stockpiling a week's supply of food 'not an option' for many as toronto sees increase in food bank use,news_blog,FACT
empty streets on day 1 of state of emergency,news_blog,FACT
"drop in demand at regina airport, but some flyers say they aren't concerned about covid-19",news_blog,FACT
"4 covid-19 cases confirmed in manitoba, chief provincial public health officer says",news_blog,FACT
canadian snowbirds told to come home as some insurers warn medical insurance will be restricted,news_blog,FACT
windsor regional hospital's covid-19 assessment centre will open monday,news_blog,FACT
n.l.'s liquor stores are closing to walk-in traffic. here's how you can order,news_blog,FACT
windsor regional hospital's covid-19 assessment centre will open monday,news_blog,FACT
"ttc, go transit step up cleaning, disinfecting of vehicles amid covid-19 concern",news_blog,FACT
"'city can't suck and blow': waves of delegations decry cuts to arts, libraries",news_blog,FACT
covid-19 crisis begins to take bite out of calgary's tourism sector,news_blog,FACT
"oil prices take biggest plunge in decades, taking another bite out of reeling alberta",news_blog,FACT
air north puts on brave face as covid-19 rocks airline industry,news_blog,FACT
"oil prices take biggest plunge in decades, taking another bite out of reeling alberta",news_blog,FACT
fredericton couple quarantined on cruise ship will return to canada,news_blog,FACT
some permanent residents of canada will be allowed to leave wuhan if they accompany a canadian child,news_blog,FACT
n.l.'s liquor stores are closing to walk-in traffic. here's how you can order,news_blog,FACT
cree school board worried about students falling behind amid covid-19 shutdown,news_blog,FACT
"toronto confirms 7 more covid-19 cases in the city, says local transmission on the rise",news_blog,FACT
"voisey's bay, muskrat falls workers being sent home in bid to prevent covid-19 spread",news_blog,FACT
pandemic lessons from the colony of newfoundland in a time of cholera,news_blog,FACT
covid-19 crisis begins to take bite out of calgary's tourism sector,news_blog,FACT
louvre officials 'highly vigilant' as paris floods again,news_blog,FACT
air north puts on brave face as covid-19 rocks airline industry,news_blog,FACT
can you keep social distance at the drive-in? starlite drive-in changes its mind about reopening,news_blog,FACT
"the covid-19 pandemic: what it is, who's at risk, and how you can protect yourself",news_blog,FACT
province announces $2m relief fund for early learning in response to covid-19,news_blog,FACT
city of winnipeg moves to level 2 emergency response to covid-19,news_blog,FACT
island restaurants react to covid-19 concerns,news_blog,FACT
who says it's not declaring new virus a global emergency — but it may become one,news_blog,FACT
"university of alberta abandons letter grades, cancels most exams amid pandemic",news_blog,FACT
northern and northmart stores freezing prices for 60 days,news_blog,FACT
business groups wary of calls for paid sick day laws as covid-19 looms,news_blog,FACT
here are ottawa's photos of the week,news_blog,FACT
empty streets on day 1 of state of emergency,news_blog,FACT
"4 covid-19 cases confirmed in manitoba, chief provincial public health officer says",news_blog,FACT
nova scotia gas drops to lowest price in 11 years,news_blog,FACT
"placido domingo engaged in 'inappropriate conduct' with women, opera company probe says",news_blog,FACT
"siksika first nation, blood tribe declare states of local emergency as covid-19 spreads in southern alberta",news_blog,FACT
"despite calls from some candidates for a delay, conservative party won't change leadership deadline",news_blog,FACT
"b.c. faith leaders urged to limit physical contact, host smaller congregations",news_blog,FACT
community rallies to support calgarians in voluntary self-isolation after china visit,news_blog,FACT
winnipeg symphony orchestra lays off staff as covid-19 puts season on hold indefinitely,news_blog,FACT
"'good move' to shut down schools due to covid-19 concerns, sudbury education director says",news_blog,FACT
cornwall's mayor promises to share info as quarantine enters 2nd day,news_blog,FACT
edmonton transit to add more buses to afternoon commute after criticism,news_blog,FACT
here are ottawa's photos of the week,news_blog,FACT
north korea fires 2 unidentified projectiles into its eastern sea,news_blog,FACT
"extra measures in place for international conference due to covid-19 concerns, pdac says",news_blog,FACT
"montreal police suspect hate-crimes after vandals hit buddhist temples, chinatown",news_blog,FACT
n.l.'s liquor stores are closing to walk-in traffic. here's how you can order,news_blog,FACT
"shed handshakes for smiles and foot taps to avoid covid-19 risk, doctors say",news_blog,FACT
"global economic security critical, trudeau to tell conference",news_blog,FACT
n.b. covid-19 roundup: province declares state of emergency,news_blog,FACT
"you could eventually be exposed to covid-19, but panic can be scarier than the virus, say experts",news_blog,FACT
covid-19 crisis begins to take bite out of calgary's tourism sector,news_blog,FACT
air north puts on brave face as covid-19 rocks airline industry,news_blog,FACT
how the u.s. medicare generation squashed the democrats' medicare for all candidate,news_blog,FACT
how the u.s. medicare generation squashed the democrats' medicare for all candidate,news_blog,FACT
can you keep social distance at the drive-in? starlite drive-in changes its mind about reopening,news_blog,FACT
province announces $2m relief fund for early learning in response to covid-19,news_blog,FACT
island restaurants react to covid-19 concerns,news_blog,FACT
"university of alberta abandons letter grades, cancels most exams amid pandemic",news_blog,FACT
those working at home because of covid-19 may be able to claim some expenses,news_blog,FACT
greater sudbury shuts down municipal recreation facilities amid concerns about covid-19,news_blog,FACT
fredericton couple happy to be home after month-long covid-19 quarantine,news_blog,FACT
u of r restricts travel to china for university trips as post-secondary institutions monitor outbreak,news_blog,FACT
n.w.t. chief public health officer advises cancelling mass gatherings,news_blog,FACT
"sask. covid-19 prep: saskatoon inmates quarantined, juno precautions and tips for dealing with sick kids",news_blog,FACT
how n.s. groups that work with the homeless are preparing for covid-19,news_blog,FACT
"despite calls from some candidates for a delay, conservative party won't change leadership deadline",news_blog,FACT
northern and northmart stores freezing prices for 60 days,news_blog,FACT
b.c. patients can get medication refills without an updated prescription,news_blog,FACT
9th confirmed case of covid-19 in waterloo region as health officials call for people to avoid crowds,news_blog,FACT
husky energy slashes spending by $1 billion,news_blog,FACT
thunder bay's response to covid-19,news_blog,FACT
alberta health did not disclose to public or patients that edmonton doctor infected with covid-19,news_blog,FACT
how quebecers are coming together despite social distancing measures,news_blog,FACT
march 18 covid-19 n.s. news update,news_blog,FACT
covid-19 testing centre suddenly moved from one end of saint john to another,news_blog,FACT
just returned to canada? here's what you need to know amid covid-19,news_blog,FACT
business groups wary of calls for paid sick day laws as covid-19 looms,news_blog,FACT
police adjust non-emergency services to deal with covid-19 pandemic,news_blog,FACT
"global economic security critical, trudeau to tell conference",news_blog,FACT
how the u.s. medicare generation squashed the democrats' medicare for all candidate,news_blog,FACT
how the u.s. medicare generation squashed the democrats' medicare for all candidate,news_blog,FACT
"covid-19 may keep quebec students out of school until may, legault says",news_blog,FACT
sault ste. marie stepping up to help local businesses,news_blog,FACT
'i had tears running down my face': fredericton couple happy to be back in canada,news_blog,FACT
'just absolutely amazing': thank-a-trucker starting to roll during pandemic,news_blog,FACT
"see inside china's huoshenshan hospital, built in 10 days",news_blog,FACT
stop speculating about covid-19 patients: labrador mha,news_blog,FACT
success! you have signed up for covid-19 updates,news_blog,FACT
london opens covid-19 assessment centre at oakridge arena,news_blog,FACT
"b.c. construction sites remain open, employers say they can maintain social distancing",news_blog,FACT
transition houses implement pandemic plans while bracing for jump in demand at shelters,news_blog,FACT
2 doctors recruited to n.b. may be stymied by covid-19 travel restrictions,news_blog,FACT
"when you can't afford to hoard, what happens then?",news_blog,FACT
how the u.s. medicare generation squashed the democrats' medicare for all candidate,news_blog,FACT
how the u.s. medicare generation squashed the democrats' medicare for all candidate,news_blog,FACT
"non-essential businesses on p.e.i. should close immediately in wake of covid-19, says morrison",news_blog,FACT
chatham-kent confirms second case of covid-19,news_blog,FACT
"manitoba parents question decision to have daycares open, others keep children home from school",news_blog,FACT
n.b. covid-19 roundup: province declares state of emergency,news_blog,FACT
u of r restricts travel to china for university trips as post-secondary institutions monitor outbreak,news_blog,FACT
"espanola man recounts evacuation from wuhan, military quarantine in canada",news_blog,FACT
biden strengthens lead in democratic race with wins in michigan and 3 more states,news_blog,FACT
"n.l. orders bars, gyms and other business to close amid public health emergency",news_blog,FACT
fredericton couple happy to be home after month-long covid-19 quarantine,news_blog,FACT
restaurants close as b.c. bans gatherings over 50 people,news_blog,FACT
"pop singer lights, ewan currie of sheepdogs among juno awards presenters",news_blog,FACT
self-quarantined islanders getting shopping help from chinese community,news_blog,FACT
quebec's first covid-19 patient is on the mend as health authorities retrace her steps,news_blog,FACT
"as canadians return home from westerdam cruise, health officials urge them to self-isolate",news_blog,FACT
covid-19 outbreak leads to major changes in alberta courthouses,news_blog,FACT
'i had tears running down my face': fredericton couple happy to be back in canada,news_blog,FACT
"n.l. orders bars, gyms and other business to close amid public health emergency",news_blog,FACT
restaurants close as b.c. bans gatherings over 50 people,news_blog,FACT
"sask. covid-19 prep: saskatoon inmates quarantined, juno precautions and tips for dealing with sick kids",news_blog,FACT
"see inside china's huoshenshan hospital, built in 10 days",news_blog,FACT
self-quarantined islanders getting shopping help from chinese community,news_blog,FACT
"as canadians return home from westerdam cruise, health officials urge them to self-isolate",news_blog,FACT
london opens covid-19 assessment centre at oakridge arena,news_blog,FACT
thunder bay community auditorium postpones events due to covid-19,news_blog,FACT
"city of sarnia closes some public facilities, covid-19 assessment centre opens",news_blog,FACT
city council to vote on budget five days earlier than scheduled,news_blog,FACT
"n.s. regulators for doctors, nurses clear path for reinforcements amid covid-19",news_blog,FACT
'i haven't slept:' n.b. restaurant owners lay off workers during covid-19 downturn,news_blog,FACT
covid-19 outbreak leads to major changes in alberta courthouses,news_blog,FACT
quebec man quarantined aboard cruise ship tests positive for covid-19,news_blog,FACT
alberta government looking at low interest credit for struggling oil and gas companies,news_blog,FACT
"populism and pandemics: the ihr was meant to address outbreaks like covid-19, but nations have ignored it",news_blog,FACT
'i don't know how we're going to survive': businesses turn to layoffs amid closures,news_blog,FACT
'our airline's well-being has become grave overnight': westjet attendants expect mass layoffs due to covid-19,news_blog,FACT
"dental cancellations, layoffs possible due to mask shortage from covid-19 hoarding",news_blog,FACT
"dental cancellations, layoffs possible due to mask shortage from covid-19 hoarding",news_blog,FACT
joe biden grabs command of democratic nomination as sanders's chances dim,news_blog,FACT
councillor leaves city meeting over concerns of covid-19,news_blog,FACT
"health-care workers not exempt from 14-day isolation rule after travel, says premier",news_blog,FACT
ontario shelves plan for full 2020 budget amid covid-19 uncertainty,news_blog,FACT
2nd ciena employee has covid-19; campus closure extended,news_blog,FACT
sudbury's willet green miller center reopens after covid-19 scare,news_blog,FACT
cochrane businesses use home delivery to help customers stay isolated,news_blog,FACT
"ontario could run out of icu beds, ventilators in 37 days even if covid-19 rates cut in half: study",news_blog,FACT
"montreal man's dream cruise to china sours as company changes plans, won't refund his trip",news_blog,FACT
"iran's mohammad rasoulof, recent winner at berlin film fest, summoned to prison",news_blog,FACT
b.c. recommends against all non-essential travel outside canada as 7 new cases of covid-19 detected,news_blog,FACT
b.c. recommends against all non-essential travel outside canada as 7 new cases of covid-19 detected,news_blog,FACT
b.c. recommends against all non-essential travel outside canada as 7 new cases of covid-19 detected,news_blog,FACT
visitor restrictions in place at hospital in sudbury due to covid-19,news_blog,FACT
some p.e.i. families staying at home after returning from china,news_blog,FACT
several b.c. first nations introduce 'community self-isolation' to avoid covid infections,news_blog,FACT
covid-19 in hamilton: here's what you need to know today,news_blog,FACT
infectious diseases and climate change: is there a connection?,news_blog,FACT
waterloo region school boards cancel student trips to europe due to covid-19,news_blog,FACT
"seniors advocates applaud long-term care visiting restrictions, but urge efforts to prevent isolation",news_blog,FACT
"sask. dentists won't qualify for pandemic insurance coverage if they close voluntarily, says regulator",news_blog,FACT
cancellation of winter fair a multimillion-dollar blow to local economy: brandon mayor,news_blog,FACT
here is a st. patrick's day playlist to keep the celtic spirit alive while celebrating from the couch,news_blog,FACT
indigenous educators volunteer to teach short k-8 lessons online amid school closures,news_blog,FACT
